id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2
667,2017,Chennai,2017-04-25,Punjab Kings,Mumbai Indians,Mumbai Indians,bat,normal,0,Mumbai Indians,73,0,PP Shaw,MA Chidambaram Stadium,Umpire A,Umpire B
668,2017,Pune,2017-04-16,Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,field,normal,0,Gujarat Titans,0,6,SK Raina,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
669,2017,Bangalore,2017-04-11,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,no result,0,,0,0,IS Sodhi,M Chinnaswamy Stadium,Umpire A,Umpire B
670,2017,Mohali,2017-04-24,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,70,0,RR Pant,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
671,2018,Pune,2018-04-03,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,Q de Kock,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
672,2018,Chennai,2018-04-05,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,bat,normal,0,Lucknow Super Giants,70,0,DA Warner,MA Chidambaram Stadium,Umpire A,Umpire B
673,2018,Pune,2018-04-05,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,0,Mumbai Indians,46,0,KA Pollard,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
674,2018,Bangalore,2018-04-20,Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,bat,normal,0,Royal Challengers Bangalore,70,0,DA Warner,M Chinnaswamy Stadium,Umpire A,Umpire B
675,2018,Mohali,2018-04-03,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Gujarat Titans,49,0,CH Gayle,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
676,2018,Mohali,2018-04-19,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,normal,0,Delhi Capitals,78,0,AM Rahane,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
677,2018,Bangalore,2018-04-06,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,3,HH Pandya,M Chinnaswamy Stadium,Umpire A,Umpire B
678,2018,Kolkata,2018-04-11,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,5,0,SR Watson,Eden Gardens,Umpire A,Umpire B
679,2018,Kolkata,2018-04-08,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,field,no result,0,,0,0,SR Watson,Eden Gardens,Umpire A,Umpire B
680,2018,Delhi,2018-04-16,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,no result,0,,0,0,JM Bairstow,Arun Jaitley Stadium,Umpire A,Umpire B
681,2018,Hyderabad,2018-04-09,Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants,bat,normal,0,Lucknow Super Giants,6,0,KL Rahul,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
682,2018,Ahmedabad,2018-04-08,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,normal,0,Gujarat Titans,0,5,SR Watson,Narendra Modi Stadium,Umpire A,Umpire B
683,2018,Delhi,2018-04-05,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,5,KL Rahul,Arun Jaitley Stadium,Umpire A,Umpire B
684,2018,Jaipur,2018-04-11,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,bat,normal,0,Mumbai Indians,48,0,V Kohli,Sawai Mansingh Stadium,Umpire A,Umpire B
685,2018,Chennai,2018-04-25,Chennai Super Kings,Punjab Kings,Punjab Kings,field,normal,0,Chennai Super Kings,0,8,V Kohli,MA Chidambaram Stadium,Umpire A,Umpire B
686,2018,Pune,2018-04-04,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Royal Challengers Bangalore,0,9,PP Shaw,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
687,2018,Mohali,2018-04-13,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,bat,normal,0,Rajasthan Royals,45,0,KS Williamson,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
688,2018,Bangalore,2018-04-28,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Punjab Kings,0,7,SR Watson,M Chinnaswamy Stadium,Umpire A,Umpire B
689,2018,Delhi,2018-04-14,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,5,Q de Kock,Arun Jaitley Stadium,Umpire A,Umpire B
690,2018,Ahmedabad,2018-04-13,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,0,1,G Gambhir,Narendra Modi Stadium,Umpire A,Umpire B
691,2018,Mumbai,2018-04-26,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,bat,normal,0,Delhi Capitals,49,0,AB de Villiers,Wankhede Stadium,Umpire A,Umpire B
692,2018,Hyderabad,2018-04-24,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Chennai Super Kings,0,3,RG Sharma,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
693,2018,Kolkata,2018-04-25,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,normal,0,Lucknow Super Giants,58,0,MS Dhoni,Eden Gardens,Umpire A,Umpire B
694,2018,Pune,2018-04-23,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,3,IS Sodhi,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
695,2018,Mumbai,2018-04-05,Gujarat Titans,Punjab Kings,Punjab Kings,bat,no result,0,,0,0,G Gambhir,Wankhede Stadium,Umpire A,Umpire B
696,2018,Delhi,2018-04-11,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,normal,0,Sunrisers Hyderabad,66,0,SK Raina,Arun Jaitley Stadium,Umpire A,Umpire B
697,2018,Kolkata,2018-04-18,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,normal,0,Royal Challengers Bangalore,0,7,JM Bairstow,Eden Gardens,Umpire A,Umpire B
698,2018,Delhi,2018-04-13,Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,field,normal,0,Lucknow Super Giants,0,8,PP Shaw,Arun Jaitley Stadium,Umpire A,Umpire B
699,2018,Mumbai,2018-04-01,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,bat,normal,0,Sunrisers Hyderabad,32,0,CH Gayle,Wankhede Stadium,Umpire A,Umpire B
700,2018,Chennai,2018-04-19,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,bat,normal,0,Kolkata Knight Riders,49,0,SR Watson,MA Chidambaram Stadium,Umpire A,Umpire B
701,2018,Bangalore,2018-04-27,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,1,G Gambhir,M Chinnaswamy Stadium,Umpire A,Umpire B
702,2018,Chennai,2018-04-07,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0,8,RR Pant,MA Chidambaram Stadium,Umpire A,Umpire B
703,2018,Chennai,2018-04-25,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,normal,0,Kolkata Knight Riders,79,0,AM Rahane,MA Chidambaram Stadium,Umpire A,Umpire B
704,2018,Mumbai,2018-04-13,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,normal,0,Delhi Capitals,7,0,KL Rahul,Wankhede Stadium,Umpire A,Umpire B
705,2018,Pune,2018-04-19,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,normal,0,Gujarat Titans,0,2,SR Watson,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
706,2018,Kolkata,2018-04-01,Punjab Kings,Lucknow Super Giants,Punjab Kings,bat,normal,0,Punjab Kings,34,0,DA Warner,Eden Gardens,Umpire A,Umpire B
707,2018,Hyderabad,2018-04-15,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Chennai Super Kings,0,3,KS Williamson,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
708,2018,Delhi,2018-04-06,Mumbai Indians,Delhi Capitals,Mumbai Indians,field,normal,0,Delhi Capitals,0,1,HH Pandya,Arun Jaitley Stadium,Umpire A,Umpire B
709,2018,Delhi,2018-04-08,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,55,0,HH Pandya,Arun Jaitley Stadium,Umpire A,Umpire B
710,2018,Hyderabad,2018-04-04,Rajasthan Royals,Gujarat Titans,Gujarat Titans,bat,normal,0,Rajasthan Royals,24,0,Q de Kock,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
711,2018,Mohali,2018-04-13,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,normal,0,Delhi Capitals,0,4,RR Pant,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
712,2018,Hyderabad,2018-04-23,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Rajasthan Royals,0,9,HH Pandya,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
713,2018,Ahmedabad,2018-04-29,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,0,Chennai Super Kings,31,0,IS Sodhi,Narendra Modi Stadium,Umpire A,Umpire B
714,2018,Hyderabad,2018-04-20,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Mumbai Indians,30,0,KA Pollard,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
715,2018,Hyderabad,2018-04-10,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,normal,0,Delhi Capitals,0,4,G Gambhir,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
716,2018,Mohali,2018-04-06,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,66,0,DA Warner,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
717,2018,Pune,2018-04-28,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Rajasthan Royals,57,0,DA Warner,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
718,2018,Mohali,2018-04-03,Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,bat,normal,0,Gujarat Titans,61,0,CH Gayle,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
719,2018,Mumbai,2018-04-11,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,bat,normal,0,Punjab Kings,67,0,AB de Villiers,Wankhede Stadium,Umpire A,Umpire B
720,2018,Bangalore,2018-04-28,Delhi Capitals,Punjab Kings,Delhi Capitals,field,normal,0,Delhi Capitals,0,5,JM Bairstow,M Chinnaswamy Stadium,Umpire A,Umpire B
721,2018,Chennai,2018-04-07,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Royal Challengers Bangalore,0,3,RG Sharma,MA Chidambaram Stadium,Umpire A,Umpire B
722,2018,Kolkata,2018-04-14,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,normal,0,Kolkata Knight Riders,0,5,KL Rahul,Eden Gardens,Umpire A,Umpire B
723,2018,Hyderabad,2018-04-12,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,9,KL Rahul,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
724,2018,Jaipur,2018-04-24,Punjab Kings,Mumbai Indians,Punjab Kings,field,no result,0,,0,0,AB de Villiers,Sawai Mansingh Stadium,Umpire A,Umpire B
725,2018,Kolkata,2018-04-18,Punjab Kings,Delhi Capitals,Punjab Kings,bat,normal,0,Delhi Capitals,39,0,IS Sodhi,Eden Gardens,Umpire A,Umpire B
726,2018,Hyderabad,2018-04-29,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,normal,0,Delhi Capitals,0,9,HH Pandya,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
727,2018,Hyderabad,2018-04-04,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,1,Q de Kock,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
728,2018,Jaipur,2018-04-17,Chennai Super Kings,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,9,MS Dhoni,Sawai Mansingh Stadium,Umpire A,Umpire B
729,2018,Bangalore,2018-04-18,Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,AB de Villiers,M Chinnaswamy Stadium,Umpire A,Umpire B
730,2018,Hyderabad,2018-04-28,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,38,0,DA Warner,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
731,2018,Kolkata,2018-04-22,Delhi Capitals,Gujarat Titans,Delhi Capitals,bat,normal,0,Gujarat Titans,20,0,HH Pandya,Eden Gardens,Umpire A,Umpire B
732,2019,Hyderabad,2019-04-09,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,0,Mumbai Indians,34,0,G Gambhir,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
733,2019,Delhi,2019-04-07,Chennai Super Kings,Delhi Capitals,Delhi Capitals,bat,normal,0,Delhi Capitals,42,0,V Kohli,Arun Jaitley Stadium,Umpire A,Umpire B
734,2019,Mohali,2019-04-24,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Punjab Kings,0,1,IS Sodhi,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
735,2019,Chennai,2019-04-27,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,field,normal,0,Kolkata Knight Riders,0,1,S Dhawan,MA Chidambaram Stadium,Umpire A,Umpire B
736,2019,Hyderabad,2019-04-20,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,field,normal,0,Punjab Kings,0,7,KL Rahul,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
737,2019,Mohali,2019-04-12,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,Q de Kock,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
738,2019,Mumbai,2019-04-04,Lucknow Super Giants,Punjab Kings,Punjab Kings,bat,normal,0,Punjab Kings,78,0,IS Sodhi,Wankhede Stadium,Umpire A,Umpire B
739,2019,Bangalore,2019-04-09,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,field,normal,0,Sunrisers Hyderabad,0,5,KA Pollard,M Chinnaswamy Stadium,Umpire A,Umpire B
740,2019,Ahmedabad,2019-04-08,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,12,0,V Kohli,Narendra Modi Stadium,Umpire A,Umpire B
741,2019,Delhi,2019-04-19,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,bat,normal,0,Chennai Super Kings,15,0,KL Rahul,Arun Jaitley Stadium,Umpire A,Umpire B
742,2019,Mumbai,2019-04-07,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,field,normal,0,Gujarat Titans,0,6,KL Rahul,Wankhede Stadium,Umpire A,Umpire B
743,2019,Mumbai,2019-04-25,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,bat,normal,0,Punjab Kings,54,0,JM Bairstow,Wankhede Stadium,Umpire A,Umpire B
744,2019,Chennai,2019-04-19,Delhi Capitals,Gujarat Titans,Gujarat Titans,bat,normal,0,Delhi Capitals,18,0,IS Sodhi,MA Chidambaram Stadium,Umpire A,Umpire B
745,2019,Delhi,2019-04-08,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Rajasthan Royals,0,9,SR Watson,Arun Jaitley Stadium,Umpire A,Umpire B
746,2019,Ahmedabad,2019-04-12,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,3,Q de Kock,Narendra Modi Stadium,Umpire A,Umpire B
747,2019,Hyderabad,2019-04-14,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,field,no result,0,,0,0,CH Gayle,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
748,2019,Delhi,2019-04-02,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,5,DA Warner,Arun Jaitley Stadium,Umpire A,Umpire B
749,2019,Hyderabad,2019-04-01,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,field,normal,0,Rajasthan Royals,0,5,SK Raina,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
750,2019,Jaipur,2019-04-12,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,Q de Kock,Sawai Mansingh Stadium,Umpire A,Umpire B
751,2019,Chennai,2019-04-19,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Rajasthan Royals,0,4,AM Rahane,MA Chidambaram Stadium,Umpire A,Umpire B
752,2019,Delhi,2019-04-02,Gujarat Titans,Punjab Kings,Punjab Kings,bat,normal,0,Punjab Kings,43,0,RR Pant,Arun Jaitley Stadium,Umpire A,Umpire B
753,2019,Chennai,2019-04-07,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,field,normal,0,Gujarat Titans,0,4,SK Raina,MA Chidambaram Stadium,Umpire A,Umpire B
754,2019,Chennai,2019-04-28,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,normal,0,Royal Challengers Bangalore,56,0,S Dhawan,MA Chidambaram Stadium,Umpire A,Umpire B
755,2019,Delhi,2019-04-24,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,field,normal,0,Kolkata Knight Riders,0,4,RR Pant,Arun Jaitley Stadium,Umpire A,Umpire B
756,2019,Bangalore,2019-04-19,Kolkata Knight Riders,Punjab Kings,Punjab Kings,bat,no result,0,,0,0,KA Pollard,M Chinnaswamy Stadium,Umpire A,Umpire B
757,2019,Mohali,2019-04-12,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,75,0,AM Rahane,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
758,2019,Ahmedabad,2019-04-03,Sunrisers Hyderabad,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0,1,Q de Kock,Narendra Modi Stadium,Umpire A,Umpire B
759,2019,Delhi,2019-04-12,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0,1,AB de Villiers,Arun Jaitley Stadium,Umpire A,Umpire B
760,2019,Mumbai,2019-04-29,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,field,normal,0,Sunrisers Hyderabad,0,7,RG Sharma,Wankhede Stadium,Umpire A,Umpire B
761,2019,Ahmedabad,2019-04-21,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,bat,normal,0,Lucknow Super Giants,59,0,JM Bairstow,Narendra Modi Stadium,Umpire A,Umpire B
762,2019,Chennai,2019-04-18,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,78,0,S Dhawan,MA Chidambaram Stadium,Umpire A,Umpire B
763,2019,Pune,2019-04-22,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,3,PP Shaw,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
764,2019,Ahmedabad,2019-04-09,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Gujarat Titans,0,4,HH Pandya,Narendra Modi Stadium,Umpire A,Umpire B
765,2019,Hyderabad,2019-04-19,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Punjab Kings,0,1,KS Williamson,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
766,2019,Chennai,2019-04-26,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,9,SK Raina,MA Chidambaram Stadium,Umpire A,Umpire B
767,2019,Mumbai,2019-04-17,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,13,0,AM Rahane,Wankhede Stadium,Umpire A,Umpire B
768,2019,Pune,2019-04-13,Lucknow Super Giants,Chennai Super Kings,Lucknow Super Giants,bat,normal,0,Lucknow Super Giants,42,0,SK Raina,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
769,2019,Bangalore,2019-04-02,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Gujarat Titans,0,5,RG Sharma,M Chinnaswamy Stadium,Umpire A,Umpire B
770,2019,Ahmedabad,2019-04-25,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,normal,0,Punjab Kings,18,0,DA Warner,Narendra Modi Stadium,Umpire A,Umpire B
771,2019,Delhi,2019-04-16,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,normal,0,Gujarat Titans,14,0,Q de Kock,Arun Jaitley Stadium,Umpire A,Umpire B
772,2019,Pune,2019-04-14,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,normal,0,Royal Challengers Bangalore,0,1,KA Pollard,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
773,2019,Chennai,2019-04-23,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,5,RG Sharma,MA Chidambaram Stadium,Umpire A,Umpire B
774,2019,Kolkata,2019-04-06,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,9,DA Warner,Eden Gardens,Umpire A,Umpire B
775,2019,Chennai,2019-04-02,Mumbai Indians,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,4,DA Warner,MA Chidambaram Stadium,Umpire A,Umpire B
776,2019,Jaipur,2019-04-21,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,29,0,V Kohli,Sawai Mansingh Stadium,Umpire A,Umpire B
777,2019,Ahmedabad,2019-04-14,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,1,RG Sharma,Narendra Modi Stadium,Umpire A,Umpire B
778,2019,Pune,2019-04-25,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,normal,0,Sunrisers Hyderabad,0,8,G Gambhir,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
779,2019,Chennai,2019-04-12,Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0,4,CH Gayle,MA Chidambaram Stadium,Umpire A,Umpire B
780,2019,Mumbai,2019-04-28,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,7,AB de Villiers,Wankhede Stadium,Umpire A,Umpire B
781,2019,Mohali,2019-04-18,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,bat,normal,0,Lucknow Super Giants,47,0,KA Pollard,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
782,2019,Mohali,2019-04-27,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,normal,0,Chennai Super Kings,0,9,CH Gayle,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
783,2019,Pune,2019-04-07,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,JM Bairstow,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
784,2019,Mumbai,2019-04-20,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,1,S Dhawan,Wankhede Stadium,Umpire A,Umpire B
785,2019,Bangalore,2019-04-28,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,bat,normal,0,Delhi Capitals,46,0,JM Bairstow,M Chinnaswamy Stadium,Umpire A,Umpire B
786,2019,Bangalore,2019-04-26,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,RG Sharma,M Chinnaswamy Stadium,Umpire A,Umpire B
787,2019,Bangalore,2019-04-10,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,bat,normal,0,Royal Challengers Bangalore,44,0,SR Watson,M Chinnaswamy Stadium,Umpire A,Umpire B
788,2019,Pune,2019-04-19,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,V Kohli,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
